"","Date","ID","region","FEMorFRM","FEMorFRMtype","PM25FM","PM25cfatm","PM25cf1","b0.3um","b0.5um","b1um","b2.5um","b5um","b10um","b0.3to0.5","b0.5to1","b1to2.5","b2.5to5","b5to10","TempC","RH","Dewpoint","PM25PAlinearcor","PM25PARHcor","ratioPARHcor_FM","diffPARHcor_FM","ratiocfatm_FM","diffcfatm_FM","ratiocf1_FM","diffcf1_FM"
"1566",2018-09-19,"CA10","West","FEM","Met One BAM-1020 Mass Monitor w/VSCC - Beta Attenuation",6.458333,2.06737753384182,2.06737753384182,480.547689518209,129.291927099453,12.807164061694,1.12660869957701,0.457023431858042,0.310449912307851,351.255762418756,116.484763037759,11.680555362117,0.669585267718972,0.146573519550191,28.1414609053498,11.8768518518519,-3.96675075844911,2.60494856244563,5.81299856243177,0.900077243219229,-0.645334437568229,0.320110086277964,-4.39095546615818,0.320110086277964,-4.39095546615818
"1567",2018-09-20,"CA10","West","FEM","Met One BAM-1020 Mass Monitor w/VSCC - Beta Attenuation",16.375,5.82629275559467,5.82629275559467,952.999767740276,262.415539163378,33.0356475088086,3.05056280033398,0.951737363886127,0.442408938389742,690.584228576898,229.37989165457,29.9850847084747,2.09882543644786,0.509328425496385,28.6959228135699,17.8235294117647,1.96763482732183,4.57244563907558,7.27046778432458,0.443998032630509,-9.10453221567542,0.355804137746239,-10.5487072444053,0.355804137746239,-10.5487072444053
"1568",2018-09-21,"CA10","West","FEM","Met One BAM-1020 Mass Monitor w/VSCC - Beta Attenuation",13.916667,6.86917729628607,6.86917729628607,1069.38402466051,297.513034385697,40.1813395667206,3.42459910198569,1.02901803694382,0.45332766152802,771.870990274813,257.331694818976,36.7567404647349,2.39558106504187,0.575690375415803,30.1640359021975,21.3788300835655,5.75877277032009,5.11831383881542,7.51067591313723,0.539689274244848,-6.40599108686277,0.493593566353644,-7.04748970371393,0.493593566353644,-7.04748970371393
"1569",2018-09-22,"CA10","West","FEM","Met One BAM-1020 Mass Monitor w/VSCC - Beta Attenuation",15.375,17.2841517871194,24.4087232063231,3606.07759816737,1011.52774102229,110.580351470306,4.7917778797923,1.05206797279843,0.38906814916253,2594.54985714508,900.947389551983,105.788573590514,3.73970990699387,0.662999823635902,31.1897274633124,15.3801886792453,1.96437317048391,14.2988894218217,17.2187198146988,1.11991673591537,1.84371981469879,1.12417247395899,1.90915178711945,1.58755923293158,9.03372320632312
"1570",2018-09-23,"CA10","West","FEM","Met One BAM-1020 Mass Monitor w/VSCC - Beta Attenuation",7.916667,6.28510319368722,6.30595686286958,1062.56184314736,295.327701250893,31.8699299953747,1.66807972458951,0.554467900128748,0.345911514153662,767.234141896463,263.457771255518,30.2018502707852,1.11361182446076,0.208556385975086,30.5903767014878,20.6837606837607,5.64342581302156,4.82351214979822,7.27541275070998,0.918999466658125,-0.641254249290024,0.793907738406481,-1.63156380631278,0.796541885981763,-1.61071013713042
"1571",2018-09-26,"CA10","West","FEM","Met One BAM-1020 Mass Monitor w/VSCC - Beta Attenuation",8.875,6.14602841149134,6.14602841149134,986.44488314518,273.53000170814,36.4238796626403,2.30622781677384,0.68175946554592,0.36944239352955,712.91488143704,237.106122045499,34.1176518458664,1.62446835122792,0.312317072016371,30.9843683988171,17.5066539923954,3.60411267868431,4.73980215848591,7.46531824105046,0.841162618709911,-1.40968175894954,0.69251024354832,-2.72897158850866,0.69251024354832,-2.72897158850866
"1572",2018-09-27,"CA10","West","FEM","Met One BAM-1020 Mass Monitor w/VSCC - Beta Attenuation",8.083333,5.98455222355884,5.98499198029444,985.334552518993,272.584565502641,34.5308349183859,2.24146884751519,0.66781223237881,0.364423679490431,712.749987016352,238.053730584255,32.2893660708707,1.57365661513638,0.303388552888379,31.1728395061728,18.7111111111111,4.70014076807767,4.65551222670525,7.27716438354218,0.900267795913169,-0.806168616457815,0.740357006640558,-2.09878077644116,0.740411409537927,-2.09834101970556
"1573",2018-09-28,"CA10","West","FEM","Met One BAM-1020 Mass Monitor w/VSCC - Beta Attenuation",8.416667,5.68585608347032,5.68624666346006,907.401806459108,253.502802911557,34.8264002767297,2.29329327456583,0.674694799700383,0.350631415413638,653.89900354755,218.676402634828,32.5331070021639,1.61859847486545,0.324063384286745,30.6973434535104,18.1271347248577,3.85761778423122,4.49914250223607,7.17092332237705,0.85199085604516,-1.24574367762295,0.675547230687672,-2.73081091652968,0.675593636229171,-2.73042033653994
"1574",2019-02-24,"CA10","West","FEM","Met One BAM-1020 Mass Monitor w/VSCC - Beta Attenuation",4.708333,6.04346374941753,6.04372567645214,881.398743093584,241.931717595464,29.5355938160204,1.88080775725853,0.567342571376518,0.326341088489715,639.46702549812,212.396123779443,27.6547860587619,1.31346518588201,0.241001482886803,12.7304853965284,27.4031805425631,-5.71411778281995,4.68625470656253,6.55910692340886,1.3930847549247,1.85077392340886,1.28356761287223,1.33513074941753,1.28362324339679,1.33539267645214
"1575",2019-02-25,"CA10","West","FEM","Met One BAM-1020 Mass Monitor w/VSCC - Beta Attenuation",6.333333,8.3695715289231,8.36962760368945,1114.03531279178,311.422357609711,49.0209570494865,3.74131652661064,0.973655462184874,0.388408029878618,802.612955182073,262.401400560224,45.2796405228758,2.76766106442577,0.585247432306256,16.0534787123572,28.185046728972,-2.45903999494236,5.9036818025196,7.71059069885906,1.21746175337047,1.37725769885906,1.32151136359372,2.0362385289231,1.32152021750466,2.03629460368945
"1576",2019-02-26,"CA10","West","FEM","Met One BAM-1020 Mass Monitor w/VSCC - Beta Attenuation",7.541667,13.8667056074766,14.0596168224299,1694.85996689268,476.838794453607,77.8085140143285,5.88036908906865,1.4440187221306,0.484911385114794,1218.02117243907,399.030280439278,71.9281449252598,4.43635036693805,0.959107337015803,15.4543094496366,31.3121495327103,-1.55642807711129,8.88194454415902,10.4229118457713,1.38204349857549,2.88124484577128,1.8386791153039,6.32503860747664,1.86425850179143,6.51794982242991
